ResponseId,survey_year,primary_affiliation,commute_miles,calculated_distance_mi,days_walk,days_bike,days_drive_alone,days_carpool,days_bus,days_other,weekly_trips,carpool_occupants,parking_location,cross_streets,university_residence,gender,ethnicity,lives_in_university_housing,enrollment_status,age,yearly_home_trips,vehicle_type,student_classification,campus_location,permanent_zipcode,parking_permit,home_travel_mode,latitude,longitude
R_6O7CxUVPhTKXCiy,2024,Student,2.0,,0,5,0,0,0,0,7,,Permit parking on campus,Wyoming and Hickory,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,11 or more,,Sophomore,Mountain Campus (Main Campus),,Student: Half Year,Car (alone),,
R_7zuOe8yvQs77MyJ,2024,Staff,5.0,6.2431705216320506,0,0,7,0,0,0,7,,Permit parking on campus,Raelene and Paul,,Prefer to not say,,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",,,,Gas - SUV,,"Mountain Campus (Main Campus),Missoula College",,Faculty / Staff,,46.81556,-114.05824
R_5nlyNfeYmTd9LUt,2024,Faculty,1.0,1.031115520594683,0,3,1,0,0,0,4,,Hourly pay parking on campus,4th & Myrtle,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - SUV,,Mountain Campus (Main Campus),,,,46.86598,-113.99895
R_6r0sEOrO5aHU91M,2024,Student,4.0,3.449447298569344,0,0,0,6,0,0,4,,Permit parking on campus,Greenbrier Drive & Greenbrier Lane,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,,Other,Mountain Campus (Main Campus),,Student: Full Year,,46.89239,-113.95882
R_5oefDZZqhPlJ6rD,2024,Student,4.0,3.0269379249494732,0,0,3,1,0,0,5,2,Permit parking on campus,Curtis & 3rd,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,6-10,Gas - SUV,Sophomore,"Mountain Campus (Main Campus),Missoula College",,Student: Full Year,Plane,46.86694,-114.03164
R_3LHbBPUwzlPtzf9,2024,Student,,,0,0,1,0,0,0,,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,6-10,,Freshman,Mountain Campus (Main Campus),,Student: Half Year,Car (alone),,
R_5Mg57vPX16yQJne,2024,Student,0.0,,6,1,0,0,0,0,3,,Missoula College parking lot,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Sophomore,Mountain Campus (Main Campus),59801,Student: Full Year,,,
R_5j1jUAMSmAHuZxa,2024,Faculty,1.0,,0,1,0,0,0,0,2,,Do not drive to campus,univerisyt and brooks,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,,,Mountain Campus (Main Campus),,,,,
R_1hyYLmac3INd6Ik,2024,Student,0.0,,0,0,0,0,0,0,0,,On-street parking close to campus that does not require a UM permit,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,11 or more,,Freshman,Mountain Campus (Main Campus),59801,Student: Half Year,Car (alone),,
R_6k6UgtyrHrgKCud,2024,Student,1.0,,2,0,5,0,0,0,4,,Other,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Sophomore,Mountain Campus (Main Campus),59801,Student: Full Year,,,
R_33aDM3SNt0YCZDu,2024,Student,0.0,,5,0,0,0,0,0,,,Permit parking on campus,,Residence Hall on campus,Female,Native American or Alaskan Native,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,1-2,,Freshman,Mountain Campus (Main Campus),,Student: Half Year,Car (alone),,
R_1L0Loxs0wWLbQ1H,2024,Student,1.0,1.0550274213404585,0,0,2,0,2,0,5,,Hourly pay parking on campus,Front and Pattee,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - SUV,Senior,Mountain Campus (Main Campus),,,,46.8698,-113.9938
R_1kNPdpCmDDAlKYk,2024,Student,1.0,1.2343309873723824,0,0,0,4,1,0,5,,Hourly pay parking on campus,Front & Ryman,,Female,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Sophomore,Mountain Campus (Main Campus),,,,46.87078,-113.99671
